ng20_redundant	inputs/prompts/ng20_redundant.txt
ng20_irrelevant	inputs/prompts/ng20_irrelevant.txt
ng20_weak_distractor	inputs/prompts/ng20_weak_distractor.txt
ng20_competition_balanced	inputs/prompts/ng20_competition_balanced.txt
ng20_direct_conflict	inputs/prompts/ng20_direct_conflict.txt
ng20_closure_update	inputs/prompts/ng20_closure_update.txt
ng20_closure_override	inputs/prompts/ng20_closure_override.txt
ng20_exception_override	inputs/prompts/ng20_exception_override.txt
ng21_clean	inputs/prompts/ng21_clean.txt
ng21_permuted	inputs/prompts/ng21_permuted.txt
ng21_redundant	inputs/prompts/ng21_redundant.txt
ng21_irrelevant	inputs/prompts/ng21_irrelevant.txt
ng21_weak_distractor	inputs/prompts/ng21_weak_distractor.txt
ng21_competition_balanced	inputs/prompts/ng21_competition_balanced.txt
ng21_direct_conflict	inputs/prompts/ng21_direct_conflict.txt
ng21_closure_update	inputs/prompts/ng21_closure_update.txt
ng21_closure_override	inputs/prompts/ng21_closure_override.txt
ng21_exception_override	inputs/prompts/ng21_exception_override.txt
ng22_clean	inputs/prompts/ng22_clean.txt
ng22_permuted	inputs/prompts/ng22_permuted.txt
ng22_redundant	inputs/prompts/ng22_redundant.txt
ng22_irrelevant	inputs/prompts/ng22_irrelevant.txt
ng22_weak_distractor	inputs/prompts/ng22_weak_distractor.txt
ng22_competition_balanced	inputs/prompts/ng22_competition_balanced.txt
ng22_direct_conflict	inputs/prompts/ng22_direct_conflict.txt
ng22_closure_update	inputs/prompts/ng22_closure_update.txt
ng22_closure_override	inputs/prompts/ng22_closure_override.txt
ng22_exception_override	inputs/prompts/ng22_exception_override.txt
ng23_clean	inputs/prompts/ng23_clean.txt
ng23_permuted	inputs/prompts/ng23_permuted.txt
ng23_redundant	inputs/prompts/ng23_redundant.txt
ng23_irrelevant	inputs/prompts/ng23_irrelevant.txt
ng23_weak_distractor	inputs/prompts/ng23_weak_distractor.txt
ng23_competition_balanced	inputs/prompts/ng23_competition_balanced.txt
ng23_direct_conflict	inputs/prompts/ng23_direct_conflict.txt
ng23_closure_update	inputs/prompts/ng23_closure_update.txt
ng23_closure_override	inputs/prompts/ng23_closure_override.txt
ng23_exception_override	inputs/prompts/ng23_exception_override.txt
