revision,prompt_index,problem_id,prompt_spearman,coordinate_first,coordinate_final
step1000,5,6,-0.18181818181818182,0.024298736825585365,-0.03068123385310173
step1000,6,8,0.7482517482517482,-0.0826025903224945,0.009533802047371864
step1000,7,9,-0.3916083916083916,0.02904987335205078,0.010596387088298798
step1000,8,10,-0.8811188811188811,0.07705754041671753,-0.0029674656689167023
step1000,9,11,0.07692307692307693,-0.0055196406319737434,0.015869513154029846
step1000,10,12,0.5734265734265734,-0.04805782809853554,0.004091426730155945
step1000,11,13,0.7902097902097902,-0.009217288345098495,0.0470619797706604
step1000,12,14,0.22377622377622378,0.04082225263118744,0.07821368426084518
step1000,13,15,0.4755244755244755,-0.030748264864087105,-0.00555790588259697
step1000,14,16,0.6363636363636364,0.005760669708251953,0.0776500478386879
step1000,15,18,0.11188811188811189,-0.08028377592563629,-0.07552507519721985
step1000,16,19,-0.8321678321678322,0.042791351675987244,-0.027970992028713226
step1000,17,20,0.8601398601398601,-0.08985817432403564,0.07246316224336624
step1000,18,21,0.965034965034965,-0.06364213675260544,0.08349296450614929
step1000,19,22,-0.4825174825174825,0.05431909114122391,0.0026984401047229767
step1000,20,23,-0.6503496503496503,0.05285133421421051,0.043772682547569275
step1000,21,24,-0.8111888111888111,0.04145854339003563,-0.02311713993549347
step1000,22,25,0.3006993006993007,-0.05864834785461426,-0.029505759477615356
step1000,23,26,0.7762237762237763,-0.014109616167843342,0.020115427672863007
step1000,24,28,-0.0979020979020979,0.025950897485017776,0.005055584013462067
step1000,25,29,0.32167832167832167,0.081898033618927,0.12407408654689789
step1000,26,31,0.26573426573426573,-0.06798483431339264,-0.017348680645227432
step1000,27,33,0.8601398601398601,-0.027609921991825104,0.0603988878428936
step1000,28,34,-0.6433566433566433,0.029393071308732033,-0.027162835001945496
step1000,29,35,0.8811188811188811,-0.0005482062697410583,0.12209247052669525
step1000,30,36,0.11188811188811189,-0.025631317868828773,-0.023857586085796356
step1000,31,37,-0.14685314685314685,0.042514603585004807,0.03855130448937416
step1000,32,38,-0.9020979020979021,0.07650870829820633,-0.020333610475063324
step1000,33,39,0.13286713286713286,0.04768654331564903,0.045090898871421814
step1000,34,40,0.8881118881118881,-0.03357594460248947,0.025758706033229828
step1000,35,41,0.9230769230769231,-0.058498721569776535,0.09584888070821762
step1000,36,42,0.5944055944055944,-0.06642012298107147,0.027417272329330444
step1000,37,43,0.8461538461538461,-0.05469784885644913,0.006525285542011261
step1000,38,46,0.34965034965034963,-0.05561250448226929,-0.029059037566184998
step1000,39,47,-0.46153846153846156,0.06504971534013748,0.030420523136854172
step1000,40,48,0.7552447552447552,-0.03698897734284401,0.050002872943878174
step1000,41,49,0.6293706293706294,-0.1027718186378479,0.05018439143896103
step1000,42,50,0.4405594405594406,0.005513148382306099,0.04322494566440582
step1000,43,52,0.3146853146853147,0.020073622465133667,0.032694462686777115
step1000,44,53,0.6783216783216783,-0.0551602728664875,0.0045146942138671875
step1000,45,54,0.6013986013986014,0.03233731538057327,0.08285856246948242
step1000,46,55,0.4755244755244755,-0.05245335400104523,-0.06213987618684769
step1000,47,57,0.7342657342657343,-0.020301230251789093,0.03748410940170288
step1000,48,59,0.5524475524475524,-0.041223201900720596,-0.016450684517621994
step1000,49,60,-0.3916083916083916,0.0021277163177728653,-0.016070619225502014
step1000,50,61,-0.6923076923076923,0.025363627821207047,-0.028534606099128723
step1000,51,62,-0.46853146853146854,0.033550605177879333,-0.008818304166197777
step1000,52,63,0.40559440559440557,0.0680796355009079,0.1122054010629654
step4000,0,0,0.8251748251748252,0.011476673185825348,0.07916776835918427
step4000,1,1,0.9440559440559441,0.010248895734548569,0.17267560958862305
step4000,2,3,0.8461538461538461,-0.054460350424051285,-0.011626914143562317
step4000,3,4,0.8881118881118881,-0.026974622160196304,0.03649654984474182
step4000,4,5,0.3916083916083916,0.07612309604883194,0.08702929317951202
step4000,5,6,0.1888111888111888,0.008705494925379753,-0.007628679275512695
step4000,6,8,0.9790209790209791,-0.00048816949129104614,0.19797955453395844
step4000,7,9,0.7622377622377622,0.07875441014766693,0.1746152639389038
step4000,8,10,-0.5454545454545454,-0.021242989227175713,-0.12242817878723145
step4000,9,11,-0.1258741258741259,-0.012936651706695557,-0.044342368841171265
step4000,10,12,0.7272727272727273,-0.050063759088516235,-0.023800134658813477
step4000,11,13,0.9230769230769231,-0.094391830265522,0.054272621870040894
step4000,12,14,0.972027972027972,0.01862347684800625,0.18644234538078308
step4000,13,15,0.6153846153846154,0.06613665819168091,0.10426127910614014
step4000,14,16,0.972027972027972,0.002274945378303528,0.1718032956123352
step4000,15,18,0.8881118881118881,-0.09409068524837494,-0.041288286447525024
step4000,16,19,0.06993006993006994,0.021959073841571808,0.011564761400222778
step4000,17,20,0.7902097902097902,-0.08029580116271973,0.019184187054634094
step4000,18,21,0.916083916083916,-0.03291289508342743,0.08065590262413025
step4000,19,22,0.9090909090909091,0.07284152507781982,0.1390950083732605
step4000,20,23,0.916083916083916,0.039173275232315063,0.14080113172531128
step4000,21,24,-0.16783216783216784,0.04147036373615265,0.027967482805252075
step4000,22,25,-0.6713286713286714,-0.01207667961716652,-0.07440927624702454
step4000,23,26,0.7762237762237763,-0.006020892411470413,0.03878360986709595
step4000,24,28,0.8671328671328671,0.01427113264799118,0.0909472107887268
step4000,25,29,0.7482517482517482,0.07903638482093811,0.15305693447589874
step4000,26,31,-0.04895104895104895,-0.050919100642204285,-0.0474906861782074
step4000,27,33,0.8181818181818182,0.029842518270015717,0.13212931156158447
step4000,28,34,0.6433566433566433,0.04168769717216492,0.09223668277263641
step4000,29,35,0.5104895104895105,0.014593476429581642,0.06270545721054077
step4000,30,36,0.8671328671328671,-8.795037865638733e-05,0.09160515666007996
step4000,31,37,0.9370629370629371,-0.025081627070903778,0.08943447470664978
step4000,32,38,-0.3356643356643357,0.03342321515083313,-0.021901935338974
step4000,33,39,0.7832167832167832,0.009736858308315277,0.05080147087574005
step4000,34,40,0.9440559440559441,-0.03781462088227272,0.0808093249797821
step4000,35,41,0.9230769230769231,-0.06622223556041718,0.06724824011325836
step4000,36,42,0.958041958041958,-0.05472556874155998,0.0757090151309967
step4000,37,43,0.9090909090909091,0.02722804993391037,0.12195152044296265
step4000,38,46,0.8251748251748252,-0.08012644946575165,-0.016893088817596436
step4000,39,47,0.5804195804195804,0.06143541261553764,0.0664423257112503
step4000,40,48,0.32167832167832167,-0.04236147552728653,-0.0011515617370605469
step4000,41,49,0.8111888111888111,-0.05489702150225639,0.04254297912120819
step4000,42,50,0.972027972027972,-0.006638195365667343,0.1412811130285263
step4000,43,52,0.6293706293706294,0.0009089000523090363,0.06952165067195892
step4000,44,53,0.4965034965034965,-0.016120709478855133,-0.003753870725631714
step4000,45,54,0.4125874125874126,0.06650733947753906,0.0833134800195694
step4000,46,55,0.06993006993006994,-0.0402640737593174,0.007154345512390137
step4000,47,57,0.993006993006993,0.03774522244930267,0.22886566817760468
step4000,48,59,-0.5034965034965035,-0.05855996161699295,-0.12181511521339417
step4000,49,60,0.46153846153846156,0.010481100529432297,0.010794103145599365
step4000,50,61,-0.16783216783216784,0.030135229229927063,0.0052450597286224365
step4000,51,62,0.916083916083916,-0.05373170226812363,0.06562244892120361
step4000,52,63,0.9440559440559441,0.04212547838687897,0.182209774851799
step16000,0,0,0.9370629370629371,-0.01591537520289421,0.05906812846660614
step16000,1,1,0.9230769230769231,0.03816362842917442,0.17313754558563232
step16000,2,3,0.4825174825174825,-0.038370199501514435,0.015640176832675934
step16000,3,4,0.9230769230769231,-0.05300700291991234,0.007813185453414917
step16000,4,5,0.5174825174825175,0.08950582146644592,0.10493914783000946
step16000,5,6,-0.5944055944055944,0.023519523441791534,0.0009119212627410889
step16000,6,8,0.986013986013986,0.008096978068351746,0.20744368433952332
step16000,7,9,0.7622377622377622,0.04354061558842659,0.129666268825531
step16000,8,10,-0.8111888111888111,0.01603868044912815,-0.057349979877471924
step16000,9,11,0.6993006993006993,-0.0301194004714489,-0.0022024959325790405
step16000,10,12,0.3006993006993007,-0.029946211725473404,-0.018944382667541504
step16000,11,13,0.9370629370629371,-0.06443142145872116,0.05146646499633789
step16000,12,14,0.9020979020979021,0.0457107350230217,0.14878951013088226
step16000,13,15,0.8181818181818182,0.04949982464313507,0.089225634932518
step16000,14,16,0.7622377622377622,0.032663799822330475,0.14091165363788605
step16000,15,18,0.6503496503496503,-0.05088290199637413,-0.027079515159130096
step16000,16,19,0.7692307692307693,-0.04729605093598366,-0.03528529405593872
step16000,17,20,0.9300699300699301,-0.040124379098415375,0.023390017449855804
step16000,18,21,0.8391608391608392,-0.005487089976668358,0.058146536350250244
step16000,19,22,0.972027972027972,0.0038305320776998997,0.16248193383216858
step16000,20,23,0.5944055944055944,0.018133457750082016,0.07552406191825867
step16000,21,24,0.5104895104895105,0.007161307148635387,0.03370268642902374
step16000,22,25,-0.5804195804195804,-0.042524486780166626,-0.06444860994815826
step16000,23,26,0.7972027972027972,-0.00638418085873127,0.03918612748384476
step16000,24,28,0.9790209790209791,-0.03049148991703987,0.0559871643781662
step16000,25,29,0.5314685314685315,0.07636897265911102,0.15445339679718018
step16000,26,31,-0.1258741258741259,-0.04224967211484909,0.0032317787408828735
step16000,27,33,0.9440559440559441,0.031347960233688354,0.11898903548717499
step16000,28,34,0.4405594405594406,0.05137837305665016,0.08276183158159256
step16000,29,35,0.8811188811188811,0.0019869953393936157,0.07363583892583847
step16000,30,36,0.7622377622377622,-0.0007613729685544968,0.11480028927326202
step16000,31,37,0.9020979020979021,-0.02333117090165615,0.07711467146873474
step16000,32,38,0.11888111888111888,0.03404243662953377,0.042416930198669434
step16000,33,39,0.8181818181818182,0.01633094996213913,0.06145733594894409
step16000,34,40,0.8881118881118881,0.00935966894030571,0.06239272281527519
step16000,35,41,0.9230769230769231,-0.004042282700538635,0.07565929740667343
step16000,36,42,0.951048951048951,-0.04738602787256241,0.05752335488796234
step16000,37,43,0.9230769230769231,0.029861582443118095,0.12238868325948715
step16000,38,46,0.8741258741258742,-0.07788899540901184,-0.023509256541728973
step16000,39,47,0.8601398601398601,0.007617279887199402,0.03719635307788849
step16000,40,48,-0.16783216783216784,-0.03131890296936035,-0.00824478268623352
step16000,41,49,0.8461538461538461,-0.05194283276796341,0.035687923431396484
step16000,42,50,0.951048951048951,-0.001974312588572502,0.12896308302879333
step16000,43,52,0.7342657342657343,0.005610433407127857,0.03331885486841202
step16000,44,53,0.5804195804195804,-0.05190318077802658,-0.02453365921974182
step16000,45,54,0.6293706293706294,0.034692369401454926,0.06895071268081665
step16000,46,55,-0.6013986013986014,-0.02877466380596161,-0.024142473936080933
step16000,47,57,0.972027972027972,0.027411524206399918,0.22236937284469604
step16000,48,59,-0.6363636363636364,-0.0437970831990242,-0.07161369919776917
step16000,49,60,0.8251748251748252,-0.012095777317881584,0.02812858670949936
step16000,50,61,-0.09090909090909091,0.03175631910562515,0.029846131801605225
step16000,51,62,0.6013986013986014,-0.015122409909963608,0.06316637247800827
step16000,52,63,0.8671328671328671,0.06746362149715424,0.16594985127449036
step64000,0,0,0.8321678321678322,-0.010570507496595383,0.07674431055784225
step64000,1,1,0.958041958041958,0.06304023414850235,0.17367394268512726
step64000,2,3,0.965034965034965,-0.06207744777202606,0.0345466211438179
step64000,3,4,-0.06993006993006994,0.040925636887550354,-0.006574198603630066
step64000,4,5,0.9440559440559441,0.020733505487442017,0.10257700085639954
step64000,5,6,-0.3076923076923077,-0.012578820809721947,-0.005616992712020874
step64000,6,8,1.0,-0.024872610345482826,0.21021535992622375
step64000,7,9,0.7692307692307693,-0.006137687712907791,0.12656523287296295
step64000,8,10,-0.7832167832167832,0.023029115051031113,-0.08048738539218903
step64000,9,11,-0.17482517482517482,0.04627878591418266,0.007386311888694763
step64000,10,12,0.6013986013986014,-0.024411404505372047,0.0051651522517204285
step64000,11,13,0.46853146853146854,-0.04209659993648529,0.060878366231918335
step64000,12,14,0.8881118881118881,0.05141979455947876,0.13558712601661682
step64000,13,15,0.9230769230769231,-0.020654989406466484,0.10369782149791718
step64000,14,16,0.8881118881118881,0.019022490829229355,0.14367830753326416
step64000,15,18,0.2517482517482518,-0.0363183356821537,-0.023640543222427368
step64000,16,19,-0.013986013986013986,-0.039051368832588196,-0.03683336079120636
step64000,17,20,-0.3986013986013986,0.025609897449612617,0.02883211523294449
step64000,18,21,0.8951048951048951,-0.06531839817762375,0.07624509185552597
step64000,19,22,0.986013986013986,-0.018842777237296104,0.13200810551643372
step64000,20,23,0.9300699300699301,0.028347022831439972,0.11178004741668701
step64000,21,24,0.7552447552447552,0.02319907397031784,0.05083811655640602
step64000,22,25,-0.7272727272727273,-0.01331682875752449,-0.06978772580623627
step64000,23,26,0.17482517482517482,0.035313382744789124,0.018368609249591827
step64000,24,28,0.3776223776223776,0.0293778944760561,0.05940572917461395
step64000,25,29,0.916083916083916,0.061446938663721085,0.13590067625045776
step64000,26,31,0.04195804195804196,-0.042158786207437515,0.03515075892210007
step64000,27,33,0.9230769230769231,-0.041473932564258575,0.1095881313085556
step64000,28,34,0.4825174825174825,0.013468079268932343,0.0761491060256958
step64000,29,35,0.7552447552447552,0.04865354299545288,0.08043348789215088
step64000,30,36,0.993006993006993,-0.046222787350416183,0.13713979721069336
step64000,31,37,0.6853146853146853,-0.04547528550028801,0.09539666026830673
step64000,32,38,0.006993006993006993,0.010034745559096336,0.03890758752822876
step64000,33,39,-0.06293706293706294,0.07558860629796982,0.04886128008365631
step64000,34,40,0.8181818181818182,-0.026733698323369026,0.0872926115989685
step64000,35,41,0.6223776223776224,0.02415872924029827,0.11094973981380463
step64000,36,42,0.9370629370629371,-0.024379193782806396,0.07916180789470673
step64000,37,43,0.8741258741258742,0.04695899412035942,0.13982796669006348
step64000,38,46,-0.26573426573426573,-0.0013213353231549263,-0.01717439293861389
step64000,39,47,0.7902097902097902,-0.01677709072828293,0.03058750182390213
step64000,40,48,-0.36363636363636365,-0.021963495761156082,-0.00491902232170105
step64000,41,49,0.916083916083916,-0.05545996129512787,0.04887919872999191
step64000,42,50,0.951048951048951,0.02488929219543934,0.142031729221344
step64000,43,52,0.8321678321678322,-0.018220573663711548,0.04625067114830017
step64000,44,53,-0.7832167832167832,0.02982202358543873,-0.04398859292268753
step64000,45,54,0.8671328671328671,0.034194257110357285,0.07116122543811798
step64000,46,55,-0.4825174825174825,-0.04061072692275047,-0.02820475399494171
step64000,47,57,1.0,0.012880910187959671,0.20968782901763916
step64000,48,59,-0.6083916083916084,-0.042522117495536804,-0.05481612682342529
step64000,49,60,0.5944055944055944,0.03972853720188141,0.03495505452156067
step64000,50,61,0.8391608391608392,-0.04952315613627434,0.031942903995513916
step64000,51,62,0.46853146853146854,-0.02091946452856064,0.05891215801239014
step64000,52,63,0.8251748251748252,0.08765412867069244,0.13291002810001373
step143000,0,0,0.8181818181818182,-0.014216002076864243,0.0011249184608459473
step143000,1,1,0.43356643356643354,0.02365940809249878,0.009556710720062256
step143000,2,3,0.7692307692307693,-0.01833846978843212,0.007918834686279297
step143000,3,4,-0.06993006993006994,0.012294948101043701,-0.0024813413619995117
step143000,4,5,0.5804195804195804,0.0011998414993286133,0.003498673439025879
step143000,5,6,-0.3706293706293706,0.0019007567316293716,-0.0003713369369506836
step143000,6,8,0.9300699300699301,-0.005623232573270798,0.023662209510803223
step143000,7,9,0.6923076923076923,-0.0019034668803215027,0.008663773536682129
step143000,8,10,-0.5594405594405595,0.01494542881846428,-0.016228675842285156
step143000,9,11,0.32867132867132864,0.010777199640870094,0.002503514289855957
step143000,10,12,0.18181818181818182,0.0020500831305980682,-0.00044995546340942383
step143000,11,13,0.7202797202797203,-0.007391596212983131,0.0054045915603637695
step143000,12,14,0.32867132867132864,0.010091286152601242,0.006692230701446533
step143000,13,15,0.7342657342657343,-0.007330648601055145,0.0026797056198120117
step143000,14,16,0.6993006993006993,0.002420317381620407,0.0031612515449523926
step143000,15,18,0.6223776223776224,-0.004347410053014755,0.0020987391471862793
step143000,16,19,0.46153846153846156,-0.01674489490687847,-0.0006895661354064941
step143000,17,20,0.027972027972027972,0.015217427164316177,0.010751962661743164
step143000,18,21,0.9300699300699301,-0.015969591215252876,0.011921226978302002
step143000,19,22,0.7902097902097902,-0.008923649787902832,0.004421353340148926
step143000,20,23,0.46853146853146854,0.00713830441236496,-0.0005608201026916504
step143000,21,24,0.40559440559440557,0.0009581223130226135,0.003461122512817383
step143000,22,25,-0.07692307692307693,-0.0034208931028842926,-0.008544325828552246
step143000,23,26,-0.16083916083916083,0.00852113962173462,0.005076229572296143
step143000,24,28,0.18181818181818182,0.002759687602519989,0.002835214138031006
step143000,25,29,0.24475524475524477,0.015768658369779587,0.009193599224090576
step143000,26,31,0.46853146853146854,-0.005691986531019211,0.0055463314056396484
step143000,27,33,0.7972027972027972,-0.015047995373606682,0.014290452003479004
step143000,28,34,-0.04195804195804196,0.009904349222779274,0.003966569900512695
step143000,29,35,0.7342657342657343,0.0040200818330049515,0.006090044975280762
step143000,30,36,0.8041958041958042,-0.003395218402147293,0.007061481475830078
step143000,31,37,0.7552447552447552,-0.014563245698809624,0.0076302289962768555
step143000,32,38,-0.03496503496503497,0.0035560280084609985,-0.010430514812469482
step143000,33,39,-0.11888111888111888,0.020726054906845093,0.0029197335243225098
step143000,34,40,0.5524475524475524,-0.00625949539244175,0.0034747719764709473
step143000,35,41,0.3986013986013986,0.012534402310848236,0.0008970499038696289
step143000,36,42,0.9090909090909091,-0.01193738728761673,0.004067540168762207
step143000,37,43,0.46153846153846156,0.014570269733667374,0.005728721618652344
step143000,38,46,0.18181818181818182,-0.0005144365131855011,0.0014406442642211914
step143000,39,47,0.7482517482517482,-0.010444972664117813,0.005019783973693848
step143000,40,48,0.43356643356643354,-0.0009815152734518051,0.008243203163146973
step143000,41,49,0.8671328671328671,-0.01764894276857376,0.004207968711853027
step143000,42,50,0.4965034965034965,0.00672411173582077,0.00513768196105957
step143000,43,52,0.7342657342657343,-0.013301152735948563,0.009538531303405762
step143000,44,53,-0.3146853146853147,0.012233860790729523,-0.004500269889831543
step143000,45,54,0.5244755244755245,0.001607254147529602,0.006128966808319092
step143000,46,55,-0.38461538461538464,0.00022990629076957703,0.0058097243309021
step143000,47,57,0.9020979020979021,0.004657192155718803,0.022362589836120605
step143000,48,59,0.22377622377622378,-0.004765458405017853,-0.0026955604553222656
step143000,49,60,0.4825174825174825,0.006814854219555855,-0.0018240809440612793
step143000,50,61,0.6713286713286714,-0.0073967743664979935,-0.0014864802360534668
step143000,51,62,0.46153846153846156,-0.0012696422636508942,0.005383431911468506
step143000,52,63,0.32167832167832167,0.01630021072924137,0.008098304271697998
