prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,action_label,alpha,beta,final_margin,baseline_margin,margin_shift,dose,crossed
g002_redundant,2,redundant,stable,North,South,-0.05071953684091568,19.390625,18.109375,clean,a0.0_b0.0,0.0,0.0,1.28125,1.28125,0.0,0.0,False
g002_irrelevant,2,irrelevant,stable,North,South,0.4549122750759125,20.296875,18.578125,clean,a0.0_b0.0,0.0,0.0,1.71875,1.71875,0.0,0.0,False
g002_paraphrase,2,paraphrase,stable,North,South,1.2203686237335205,22.640625,20.015625,clean,a0.0_b0.0,0.0,0.0,2.625,2.640625,-0.015625,0.0,False
g002_weak_distractor,2,weak_distractor,competition,North,South,-0.008754156529903412,19.15625,17.890625,clean,a0.0_b0.0,0.0,0.0,1.265625,1.265625,0.0,0.0,False
g002_competition_balanced,2,competition_balanced,competition,North,South,-0.6768912672996521,18.75,18.078125,clean,a0.0_b0.0,0.0,0.0,0.671875,0.671875,0.0,0.0,False
g002_direct_conflict,2,direct_conflict,competition,North,South,-0.2893863618373871,19.796875,18.71875,clean,a0.0_b0.0,0.0,0.0,1.078125,1.078125,0.0,0.0,False
g002_closure_update,2,closure_update,closure,North,South,-0.8031661510467529,19.96875,19.359375,clean,a0.0_b0.0,0.0,0.0,0.609375,0.609375,0.0,0.0,False
g002_closure_override,2,closure_override,closure,North,South,-0.20109286904335022,20.53125,19.359375,clean,a0.0_b0.0,0.0,0.0,1.171875,1.171875,0.0,0.0,False
g002_exception_override,2,exception_override,closure,North,South,-0.8262658715248108,20.34375,19.765625,clean,a0.0_b0.0,0.0,0.0,0.578125,0.578125,0.0,0.0,False
g003_clean,3,clean,stable,East,West,0.09651989489793777,16.203125,16.734375,conflict,a0.0_b0.0,0.0,0.0,-0.53125,-0.53125,0.0,0.0,False
g003_redundant,3,redundant,stable,East,West,0.4699139893054962,16.140625,16.359375,conflict,a0.0_b0.0,0.0,0.0,-0.21875,-0.21875,0.0,0.0,False
g003_irrelevant,3,irrelevant,stable,East,West,0.22036612033843994,17.125,17.546875,conflict,a0.0_b0.0,0.0,0.0,-0.421875,-0.40625,-0.015625,0.0,False
g003_paraphrase,3,paraphrase,stable,East,West,1.530364990234375,21.453125,20.71875,clean,a0.0_b0.0,0.0,0.0,0.734375,0.71875,0.015625,0.0,False
g003_weak_distractor,3,weak_distractor,competition,East,West,0.46515369415283203,16.609375,16.875,conflict,a0.0_b0.0,0.0,0.0,-0.265625,-0.265625,0.0,0.0,False
g003_competition_balanced,3,competition_balanced,competition,East,West,0.16554734110832214,16.453125,16.96875,conflict,a0.0_b0.0,0.0,0.0,-0.515625,-0.515625,0.0,0.0,False
g003_direct_conflict,3,direct_conflict,competition,East,West,0.3684045076370239,17.359375,17.71875,conflict,a0.0_b0.0,0.0,0.0,-0.359375,-0.34375,-0.015625,0.0,False
g003_closure_update,3,closure_update,closure,East,West,-0.31696829199790955,18.109375,19.078125,conflict,a0.0_b0.0,0.0,0.0,-0.96875,-0.96875,0.0,0.0,False
g003_closure_override,3,closure_override,closure,East,West,-0.15318039059638977,18.265625,19.15625,conflict,a0.0_b0.0,0.0,0.0,-0.890625,-0.890625,0.0,0.0,False
g003_exception_override,3,exception_override,closure,East,West,-0.7142425775527954,18.34375,19.765625,conflict,a0.0_b0.0,0.0,0.0,-1.421875,-1.421875,0.0,0.0,False
g005_clean,5,clean,stable,Gold,Iron,0.09651989489793777,18.046875,17.328125,clean,a0.0_b0.0,0.0,0.0,0.71875,0.71875,0.0,0.0,False
g005_redundant,5,redundant,stable,Gold,Iron,-0.07982822507619858,18.265625,17.671875,clean,a0.0_b0.0,0.0,0.0,0.59375,0.59375,0.0,0.0,False
g005_irrelevant,5,irrelevant,stable,Gold,Iron,0.6887160539627075,18.9375,17.703125,clean,a0.0_b0.0,0.0,0.0,1.234375,1.234375,0.0,0.0,False
g005_paraphrase,5,paraphrase,stable,Gold,Iron,1.164709210395813,21.5625,19.96875,clean,a0.0_b0.0,0.0,0.0,1.59375,1.59375,0.0,0.0,False
g005_weak_distractor,5,weak_distractor,competition,Gold,Iron,0.7085826992988586,18.78125,17.5625,clean,a0.0_b0.0,0.0,0.0,1.21875,1.21875,0.0,0.0,False
g005_competition_balanced,5,competition_balanced,competition,Gold,Iron,0.2699858844280243,18.328125,17.5625,clean,a0.0_b0.0,0.0,0.0,0.765625,0.765625,0.0,0.0,False
g005_direct_conflict,5,direct_conflict,competition,Gold,Iron,0.442862331867218,18.84375,17.890625,clean,a0.0_b0.0,0.0,0.0,0.953125,0.953125,0.0,0.0,False
g005_closure_update,5,closure_update,closure,Gold,Iron,-0.0041359588503837585,18.78125,18.234375,clean,a0.0_b0.0,0.0,0.0,0.546875,0.546875,0.0,0.0,False
g005_closure_override,5,closure_override,closure,Gold,Iron,0.5716423392295837,19.953125,18.953125,clean,a0.0_b0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
g005_exception_override,5,exception_override,closure,Gold,Iron,0.335343599319458,20.03125,19.21875,clean,a0.0_b0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,False
g006_clean,6,clean,stable,Red,Blue,0.09651989489793777,18.828125,18.703125,clean,a0.0_b0.0,0.0,0.0,0.125,0.125,0.0,0.0,False
g006_redundant,6,redundant,stable,Red,Blue,0.02493559569120407,19.140625,19.0625,clean,a0.0_b0.0,0.0,0.0,0.078125,0.078125,0.0,0.0,False
g006_irrelevant,6,irrelevant,stable,Red,Blue,0.17385251820087433,19.8125,19.640625,clean,a0.0_b0.0,0.0,0.0,0.171875,0.171875,0.0,0.0,False
g006_paraphrase,6,paraphrase,stable,Red,Blue,-0.23689407110214233,21.59375,21.671875,conflict,a0.0_b0.0,0.0,0.0,-0.078125,-0.078125,0.0,0.0,False
g006_weak_distractor,6,weak_distractor,competition,Red,Blue,0.4105533957481384,19.9375,19.5625,clean,a0.0_b0.0,0.0,0.0,0.375,0.375,0.0,0.0,False
g006_competition_balanced,6,competition_balanced,competition,Red,Blue,0.08003907650709152,19.453125,19.375,clean,a0.0_b0.0,0.0,0.0,0.078125,0.078125,0.0,0.0,False
g006_direct_conflict,6,direct_conflict,competition,Red,Blue,0.3582017421722412,20.4375,20.109375,clean,a0.0_b0.0,0.0,0.0,0.328125,0.328125,0.0,0.0,False
g006_closure_update,6,closure_update,closure,Red,Blue,-1.4305464029312134,19.15625,20.359375,conflict,a0.0_b0.0,0.0,0.0,-1.203125,-1.203125,0.0,0.0,False
g006_closure_override,6,closure_override,closure,Red,Blue,-1.1479880809783936,19.71875,20.78125,conflict,a0.0_b0.0,0.0,0.0,-1.0625,-1.0625,0.0,0.0,False
g006_exception_override,6,exception_override,closure,Red,Blue,-1.69319486618042,19.703125,21.328125,conflict,a0.0_b0.0,0.0,0.0,-1.625,-1.625,0.0,0.0,False
g007_clean,7,clean,stable,Green,Yellow,0.09651989489793777,18.265625,18.25,clean,a0.0_b0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,False
g007_redundant,7,redundant,stable,Green,Yellow,0.4963184595108032,18.515625,18.125,clean,a0.0_b0.0,0.0,0.0,0.390625,0.390625,0.0,0.0,False
g007_irrelevant,7,irrelevant,stable,Green,Yellow,0.3866340219974518,19.265625,18.984375,clean,a0.0_b0.0,0.0,0.0,0.28125,0.28125,0.0,0.0,False
g007_paraphrase,7,paraphrase,stable,Green,Yellow,0.0940619483590126,20.515625,20.5625,conflict,a0.0_b0.0,0.0,0.0,-0.046875,-0.046875,0.0,0.0,False
g007_weak_distractor,7,weak_distractor,competition,Green,Yellow,-0.10480456799268723,18.984375,19.171875,conflict,a0.0_b0.0,0.0,0.0,-0.1875,-0.1875,0.0,0.0,False
g007_competition_balanced,7,competition_balanced,competition,Green,Yellow,-0.35469120740890503,18.765625,19.15625,conflict,a0.0_b0.0,0.0,0.0,-0.390625,-0.390625,0.0,0.0,False
g007_direct_conflict,7,direct_conflict,competition,Green,Yellow,0.12539054453372955,19.5625,19.515625,clean,a0.0_b0.0,0.0,0.0,0.046875,0.046875,0.0,0.0,False
g007_closure_update,7,closure_update,closure,Green,Yellow,-1.5415953397750854,18.921875,20.390625,conflict,a0.0_b0.0,0.0,0.0,-1.46875,-1.46875,0.0,0.0,False
g007_closure_override,7,closure_override,closure,Green,Yellow,-0.5324742794036865,19.046875,19.609375,conflict,a0.0_b0.0,0.0,0.0,-0.5625,-0.5625,0.0,0.0,False
g007_exception_override,7,exception_override,closure,Green,Yellow,-0.8371254801750183,19.484375,20.34375,conflict,a0.0_b0.0,0.0,0.0,-0.859375,-0.859375,0.0,0.0,False
g008_clean,8,clean,stable,North,South,0.09651989489793777,19.421875,18.078125,clean,a0.0_b0.0,0.0,0.0,1.34375,1.34375,0.0,0.0,False
g008_redundant,8,redundant,stable,North,South,0.09840502589941025,19.96875,18.625,clean,a0.0_b0.0,0.0,0.0,1.34375,1.34375,0.0,0.0,False
g008_irrelevant,8,irrelevant,stable,North,South,0.23626208305358887,20.90625,19.453125,clean,a0.0_b0.0,0.0,0.0,1.453125,1.453125,0.0,0.0,False
g008_paraphrase,8,paraphrase,stable,North,South,1.2072288990020752,22.15625,19.671875,clean,a0.0_b0.0,0.0,0.0,2.484375,2.484375,0.0,0.0,False
g008_weak_distractor,8,weak_distractor,competition,North,South,0.019888117909431458,19.828125,18.609375,clean,a0.0_b0.0,0.0,0.0,1.21875,1.21875,0.0,0.0,False
g008_competition_balanced,8,competition_balanced,competition,North,South,-0.3457084596157074,19.328125,18.4375,clean,a0.0_b0.0,0.0,0.0,0.890625,0.890625,0.0,0.0,False
g008_direct_conflict,8,direct_conflict,competition,North,South,-0.14073807001113892,20.125,18.984375,clean,a0.0_b0.0,0.0,0.0,1.140625,1.140625,0.0,0.0,False
g008_closure_update,8,closure_update,closure,North,South,-1.5194987058639526,19.875,20.03125,conflict,a0.0_b0.0,0.0,0.0,-0.15625,-0.15625,0.0,0.0,False
g008_closure_override,8,closure_override,closure,North,South,-0.6213023066520691,20.703125,20.0,clean,a0.0_b0.0,0.0,0.0,0.703125,0.703125,0.0,0.0,False
g008_exception_override,8,exception_override,closure,North,South,-1.0074597597122192,20.5625,20.25,clean,a0.0_b0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,False
g013_clean,13,clean,stable,Green,Yellow,0.09651989489793777,19.234375,18.984375,clean,a0.0_b0.0,0.0,0.0,0.25,0.25,0.0,0.0,False
g013_redundant,13,redundant,stable,Green,Yellow,0.2813872992992401,19.484375,19.0625,clean,a0.0_b0.0,0.0,0.0,0.421875,0.421875,0.0,0.0,False
g013_irrelevant,13,irrelevant,stable,Green,Yellow,0.4822703003883362,19.890625,19.328125,clean,a0.0_b0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,False
g013_paraphrase,13,paraphrase,stable,Green,Yellow,-0.2722925543785095,21.765625,21.90625,conflict,a0.0_b0.0,0.0,0.0,-0.140625,-0.140625,0.0,0.0,False
g013_weak_distractor,13,weak_distractor,competition,Green,Yellow,-0.2004079818725586,19.484375,19.5625,conflict,a0.0_b0.0,0.0,0.0,-0.078125,-0.078125,0.0,0.0,False
g013_competition_balanced,13,competition_balanced,competition,Green,Yellow,-0.6268762946128845,19.46875,19.9375,conflict,a0.0_b0.0,0.0,0.0,-0.46875,-0.46875,0.0,0.0,False
g013_direct_conflict,13,direct_conflict,competition,Green,Yellow,-0.2825543284416199,20.4375,20.59375,conflict,a0.0_b0.0,0.0,0.0,-0.15625,-0.15625,0.0,0.0,False
g013_closure_update,13,closure_update,closure,Green,Yellow,-1.4595900774002075,20.203125,21.40625,conflict,a0.0_b0.0,0.0,0.0,-1.203125,-1.203125,0.0,0.0,False
g013_closure_override,13,closure_override,closure,Green,Yellow,-0.7967514395713806,19.421875,19.96875,conflict,a0.0_b0.0,0.0,0.0,-0.546875,-0.546875,0.0,0.0,False
g013_exception_override,13,exception_override,closure,Green,Yellow,-1.0471035242080688,20.5,21.34375,conflict,a0.0_b0.0,0.0,0.0,-0.84375,-0.84375,0.0,0.0,False
g014_clean,14,clean,stable,North,South,0.09651989489793777,20.1875,18.765625,clean,a0.0_b0.0,0.0,0.0,1.421875,1.421875,0.0,0.0,False
g014_redundant,14,redundant,stable,North,South,-0.16616594791412354,20.359375,19.171875,clean,a0.0_b0.0,0.0,0.0,1.1875,1.1875,0.0,0.0,False
g014_irrelevant,14,irrelevant,stable,North,South,0.14499984681606293,20.90625,19.46875,clean,a0.0_b0.0,0.0,0.0,1.4375,1.4375,0.0,0.0,False
g014_paraphrase,14,paraphrase,stable,North,South,0.5250627994537354,22.828125,20.859375,clean,a0.0_b0.0,0.0,0.0,1.96875,1.96875,0.0,0.0,False
g014_weak_distractor,14,weak_distractor,competition,North,South,-0.11058080941438675,20.15625,18.953125,clean,a0.0_b0.0,0.0,0.0,1.203125,1.203125,0.0,0.0,False
g014_competition_balanced,14,competition_balanced,competition,North,South,-0.5195987224578857,19.546875,18.75,clean,a0.0_b0.0,0.0,0.0,0.796875,0.796875,0.0,0.0,False
g014_direct_conflict,14,direct_conflict,competition,North,South,-0.4109821915626526,20.96875,20.03125,clean,a0.0_b0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,False
g014_closure_update,14,closure_update,closure,North,South,-1.3112035989761353,20.640625,20.515625,clean,a0.0_b0.0,0.0,0.0,0.125,0.125,0.0,0.0,False
g014_closure_override,14,closure_override,closure,North,South,-0.7152995467185974,20.9375,20.265625,clean,a0.0_b0.0,0.0,0.0,0.671875,0.671875,0.0,0.0,False
g014_exception_override,14,exception_override,closure,North,South,-1.0169155597686768,21.46875,21.0625,clean,a0.0_b0.0,0.0,0.0,0.40625,0.40625,0.0,0.0,False
g016_clean,16,clean,stable,Copper,Silver,0.09943543374538422,17.65625,16.375,clean,a0.0_b0.0,0.0,0.0,1.28125,1.265625,0.015625,0.0,False
g016_redundant,16,redundant,stable,Copper,Silver,-0.007397927343845367,18.015625,16.78125,clean,a0.0_b0.0,0.0,0.0,1.234375,1.21875,0.015625,0.0,False
g016_irrelevant,16,irrelevant,stable,Copper,Silver,-0.5830536484718323,18.0625,17.46875,clean,a0.0_b0.0,0.0,0.0,0.59375,0.59375,0.0,0.0,False
g016_paraphrase,16,paraphrase,stable,Copper,Silver,-0.25745195150375366,21.703125,20.734375,clean,a0.0_b0.0,0.0,0.0,0.96875,0.984375,-0.015625,0.0,False
g016_weak_distractor,16,weak_distractor,competition,Copper,Silver,0.2705412805080414,19.046875,17.5625,clean,a0.0_b0.0,0.0,0.0,1.484375,1.484375,0.0,0.0,False
g016_competition_balanced,16,competition_balanced,competition,Copper,Silver,-0.03484036773443222,18.6875,17.421875,clean,a0.0_b0.0,0.0,0.0,1.265625,1.265625,0.0,0.0,False
g016_direct_conflict,16,direct_conflict,competition,Copper,Silver,0.05456279218196869,19.0625,17.8125,clean,a0.0_b0.0,0.0,0.0,1.25,1.25,0.0,0.0,False
g016_closure_update,16,closure_update,closure,Copper,Silver,-0.906091034412384,17.828125,17.5625,clean,a0.0_b0.0,0.0,0.0,0.265625,0.265625,0.0,0.0,False
g016_closure_override,16,closure_override,closure,Copper,Silver,-1.0154743194580078,19.765625,19.484375,clean,a0.0_b0.0,0.0,0.0,0.28125,0.28125,0.0,0.0,False
g016_exception_override,16,exception_override,closure,Copper,Silver,-0.9312946200370789,20.125,19.796875,clean,a0.0_b0.0,0.0,0.0,0.328125,0.328125,0.0,0.0,False
g017_clean,17,clean,stable,Gold,Iron,0.09651989489793777,18.0625,16.9375,clean,a0.0_b0.0,0.0,0.0,1.125,1.125,0.0,0.0,False
g017_redundant,17,redundant,stable,Gold,Iron,0.1359555870294571,18.6875,17.453125,clean,a0.0_b0.0,0.0,0.0,1.234375,1.234375,0.0,0.0,False
g017_irrelevant,17,irrelevant,stable,Gold,Iron,0.6269726753234863,18.6875,17.109375,clean,a0.0_b0.0,0.0,0.0,1.578125,1.578125,0.0,0.0,False
g017_paraphrase,17,paraphrase,stable,Gold,Iron,0.8512640595436096,22.265625,20.53125,clean,a0.0_b0.0,0.0,0.0,1.734375,1.734375,0.0,0.0,False
g017_weak_distractor,17,weak_distractor,competition,Gold,Iron,0.3293495178222656,19.296875,18.0,clean,a0.0_b0.0,0.0,0.0,1.296875,1.296875,0.0,0.0,False
g017_competition_balanced,17,competition_balanced,competition,Gold,Iron,-0.1704886555671692,18.484375,17.75,clean,a0.0_b0.0,0.0,0.0,0.734375,0.734375,0.0,0.0,False
g017_direct_conflict,17,direct_conflict,competition,Gold,Iron,0.6356322169303894,19.296875,17.75,clean,a0.0_b0.0,0.0,0.0,1.546875,1.546875,0.0,0.0,False
g017_closure_update,17,closure_update,closure,Gold,Iron,0.4270908236503601,19.9375,18.59375,clean,a0.0_b0.0,0.0,0.0,1.34375,1.34375,0.0,0.0,False
g017_closure_override,17,closure_override,closure,Gold,Iron,0.7391070127487183,20.640625,19.078125,clean,a0.0_b0.0,0.0,0.0,1.5625,1.578125,-0.015625,0.0,False
g017_exception_override,17,exception_override,closure,Gold,Iron,0.943732500076294,21.453125,19.671875,clean,a0.0_b0.0,0.0,0.0,1.78125,1.78125,0.0,0.0,False
g019_clean,19,clean,stable,Green,Yellow,0.09651989489793777,19.4375,19.046875,clean,a0.0_b0.0,0.0,0.0,0.390625,0.390625,0.0,0.0,False
g019_redundant,19,redundant,stable,Green,Yellow,0.24233585596084595,19.609375,19.046875,clean,a0.0_b0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,False
g019_irrelevant,19,irrelevant,stable,Green,Yellow,0.597298800945282,20.265625,19.421875,clean,a0.0_b0.0,0.0,0.0,0.84375,0.84375,0.0,0.0,False
g019_paraphrase,19,paraphrase,stable,Green,Yellow,0.14473411440849304,21.421875,21.0,clean,a0.0_b0.0,0.0,0.0,0.421875,0.421875,0.0,0.0,False
g019_weak_distractor,19,weak_distractor,competition,Green,Yellow,0.23624581098556519,19.734375,19.234375,clean,a0.0_b0.0,0.0,0.0,0.5,0.5,0.0,0.0,False
g019_competition_balanced,19,competition_balanced,competition,Green,Yellow,-0.4631127715110779,19.8125,19.953125,conflict,a0.0_b0.0,0.0,0.0,-0.140625,-0.140625,0.0,0.0,False
g019_direct_conflict,19,direct_conflict,competition,Green,Yellow,-0.15813079476356506,20.5,20.359375,clean,a0.0_b0.0,0.0,0.0,0.140625,0.140625,0.0,0.0,False
g019_closure_update,19,closure_update,closure,Green,Yellow,-1.5216600894927979,19.828125,20.890625,conflict,a0.0_b0.0,0.0,0.0,-1.0625,-1.0625,0.0,0.0,False
g019_closure_override,19,closure_override,closure,Green,Yellow,-0.035736195743083954,19.96875,19.625,clean,a0.0_b0.0,0.0,0.0,0.34375,0.34375,0.0,0.0,False
g019_exception_override,19,exception_override,closure,Green,Yellow,-0.863946259021759,20.21875,20.71875,conflict,a0.0_b0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,False
g020_clean,20,clean,stable,North,South,0.09651989489793777,19.75,18.8125,clean,a0.0_b0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,False
g020_redundant,20,redundant,stable,North,South,0.03709834814071655,20.046875,19.15625,clean,a0.0_b0.0,0.0,0.0,0.890625,0.890625,0.0,0.0,False
g020_irrelevant,20,irrelevant,stable,North,South,0.37227874994277954,20.84375,19.671875,clean,a0.0_b0.0,0.0,0.0,1.171875,1.171875,0.0,0.0,False
g020_paraphrase,20,paraphrase,stable,North,South,1.0899336338043213,22.5,20.484375,clean,a0.0_b0.0,0.0,0.0,2.015625,2.015625,0.0,0.0,False
g020_weak_distractor,20,weak_distractor,competition,North,South,0.14518725872039795,19.9375,18.96875,clean,a0.0_b0.0,0.0,0.0,0.96875,0.96875,0.0,0.0,False
g020_competition_balanced,20,competition_balanced,competition,North,South,-0.2696431875228882,19.6875,19.09375,clean,a0.0_b0.0,0.0,0.0,0.59375,0.59375,0.0,0.0,False
g020_direct_conflict,20,direct_conflict,competition,North,South,-0.027025364339351654,20.8125,19.96875,clean,a0.0_b0.0,0.0,0.0,0.84375,0.84375,0.0,0.0,False
g020_closure_update,20,closure_update,closure,North,South,-0.8426014184951782,20.828125,20.71875,clean,a0.0_b0.0,0.0,0.0,0.109375,0.109375,0.0,0.0,False
g020_closure_override,20,closure_override,closure,North,South,0.044258758425712585,21.1875,20.265625,clean,a0.0_b0.0,0.0,0.0,0.921875,0.921875,0.0,0.0,False
g020_exception_override,20,exception_override,closure,North,South,-0.5989508628845215,21.015625,20.71875,clean,a0.0_b0.0,0.0,0.0,0.296875,0.296875,0.0,0.0,False
g021_clean,21,clean,stable,East,West,0.09651989489793777,17.484375,18.0,conflict,a0.0_b0.0,0.0,0.0,-0.515625,-0.515625,0.0,0.0,False
g021_redundant,21,redundant,stable,East,West,0.682380735874176,17.8125,17.796875,clean,a0.0_b0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,False
g021_irrelevant,21,irrelevant,stable,East,West,0.7836124300956726,18.578125,18.4375,clean,a0.0_b0.0,0.0,0.0,0.140625,0.140625,0.0,0.0,False
g021_paraphrase,21,paraphrase,stable,East,West,2.16921067237854,22.15625,20.78125,clean,a0.0_b0.0,0.0,0.0,1.375,1.375,0.0,0.0,False
g021_weak_distractor,21,weak_distractor,competition,East,West,0.5854570269584656,18.09375,18.21875,conflict,a0.0_b0.0,0.0,0.0,-0.125,-0.125,0.0,0.0,False
g021_competition_balanced,21,competition_balanced,competition,East,West,0.5135424137115479,17.703125,17.84375,conflict,a0.0_b0.0,0.0,0.0,-0.140625,-0.140625,0.0,0.0,False
g021_direct_conflict,21,direct_conflict,competition,East,West,0.665041983127594,18.859375,18.890625,conflict,a0.0_b0.0,0.0,0.0,-0.03125,-0.03125,0.0,0.0,False
g021_closure_update,21,closure_update,closure,East,West,-0.26157262921333313,19.265625,20.15625,conflict,a0.0_b0.0,0.0,0.0,-0.890625,-0.890625,0.0,0.0,False
g021_closure_override,21,closure_override,closure,East,West,0.41034263372421265,19.78125,20.078125,conflict,a0.0_b0.0,0.0,0.0,-0.296875,-0.296875,0.0,0.0,False
g021_exception_override,21,exception_override,closure,East,West,-0.14006271958351135,19.796875,20.640625,conflict,a0.0_b0.0,0.0,0.0,-0.84375,-0.84375,0.0,0.0,False
g023_clean,23,clean,stable,Gold,Iron,0.09651989489793777,18.5,19.09375,conflict,a0.0_b0.0,0.0,0.0,-0.59375,-0.59375,0.0,0.0,False
g023_redundant,23,redundant,stable,Gold,Iron,0.22561073303222656,18.953125,19.375,conflict,a0.0_b0.0,0.0,0.0,-0.421875,-0.421875,0.0,0.0,False
g023_irrelevant,23,irrelevant,stable,Gold,Iron,1.1814837455749512,19.359375,18.984375,clean,a0.0_b0.0,0.0,0.0,0.375,0.375,0.0,0.0,False
g023_paraphrase,23,paraphrase,stable,Gold,Iron,1.5120331048965454,21.5,20.890625,clean,a0.0_b0.0,0.0,0.0,0.609375,0.609375,0.0,0.0,False
g023_weak_distractor,23,weak_distractor,competition,Gold,Iron,0.7633451223373413,19.3125,19.375,conflict,a0.0_b0.0,0.0,0.0,-0.0625,-0.0625,0.0,0.0,False
g023_competition_balanced,23,competition_balanced,competition,Gold,Iron,0.34462955594062805,18.78125,19.234375,conflict,a0.0_b0.0,0.0,0.0,-0.453125,-0.453125,0.0,0.0,False
g023_direct_conflict,23,direct_conflict,competition,Gold,Iron,0.6516398191452026,19.25,19.359375,conflict,a0.0_b0.0,0.0,0.0,-0.109375,-0.109375,0.0,0.0,False
g023_closure_update,23,closure_update,closure,Gold,Iron,0.35665246844291687,19.546875,19.984375,conflict,a0.0_b0.0,0.0,0.0,-0.4375,-0.421875,-0.015625,0.0,False
g023_closure_override,23,closure_override,closure,Gold,Iron,0.7923660278320312,20.359375,20.46875,conflict,a0.0_b0.0,0.0,0.0,-0.109375,-0.109375,0.0,0.0,False
g023_exception_override,23,exception_override,closure,Gold,Iron,0.6896339654922485,20.234375,20.40625,conflict,a0.0_b0.0,0.0,0.0,-0.171875,-0.171875,0.0,0.0,False
g024_clean,24,clean,stable,Red,Blue,0.10303143411874771,19.84375,19.640625,clean,a0.0_b0.0,0.0,0.0,0.203125,0.203125,0.0,0.0,False
g024_redundant,24,redundant,stable,Red,Blue,0.013437367975711823,20.078125,19.9375,clean,a0.0_b0.0,0.0,0.0,0.140625,0.140625,0.0,0.0,False
g024_irrelevant,24,irrelevant,stable,Red,Blue,0.04937172308564186,20.328125,20.15625,clean,a0.0_b0.0,0.0,0.0,0.171875,0.171875,0.0,0.0,False
g024_paraphrase,24,paraphrase,stable,Red,Blue,-0.47777193784713745,22.328125,22.484375,conflict,a0.0_b0.0,0.0,0.0,-0.15625,-0.171875,0.015625,0.0,False
g024_weak_distractor,24,weak_distractor,competition,Red,Blue,0.3079824149608612,20.21875,19.859375,clean,a0.0_b0.0,0.0,0.0,0.359375,0.359375,0.0,0.0,False
g024_competition_balanced,24,competition_balanced,competition,Red,Blue,-0.16134080290794373,20.265625,20.296875,conflict,a0.0_b0.0,0.0,0.0,-0.03125,-0.03125,0.0,0.0,False
g024_direct_conflict,24,direct_conflict,competition,Red,Blue,0.2501334846019745,21.171875,20.828125,clean,a0.0_b0.0,0.0,0.0,0.34375,0.34375,0.0,0.0,False
g024_closure_update,24,closure_update,closure,Red,Blue,-1.3485352993011475,20.140625,21.21875,conflict,a0.0_b0.0,0.0,0.0,-1.078125,-1.0625,-0.015625,0.0,False
g024_closure_override,24,closure_override,closure,Red,Blue,-0.8168508410453796,20.296875,20.9375,conflict,a0.0_b0.0,0.0,0.0,-0.640625,-0.640625,0.0,0.0,False
